relative_path,condition,policy_hash,stage,task,split,rows,bytes,sha256,first_result_sha256,last_result_sha256
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-07/NumGLUE-cm/validation-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,7,NumGLUE-cm,validation,287,214885,91666e644fbdf753ebf31e1661c52d9be8e9b0c87b30236b5b676d478520b12b,35f10e71cdaa22e28e04e30e3f4ac06145c9e67b7fb1c61105ec2f16052a64f0,0cfc7dc1d4d145f379b20c7528f3c02e7552e4a9b2b5748f4655de5143338114
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-07/NumGLUE-ds/test-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,7,NumGLUE-ds,test,700,584492,04af851690524b5c6e753bed1ebb37bff7cb85380331aae3c522f704062e2cfb,a31b287f0a9eebe0e195c6bec2883d47be76f40fafe9d0471b01a024c389fab3,28bbb5b2cedb40f28874935f65ece8059ec665469dfa8a9c748ee70ac6477cce
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-07/NumGLUE-ds/validation-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,7,NumGLUE-ds,validation,700,580175,725f90d2a7d4a4e1d8116b89ae130770649c8dd5ecb0de6197ed2ad9bedd92a5,e35d3c6c0ff659c106638775db7f6ed50bda324901ce04e9e745d356a4636e4e,8d0ad8d12dc764372684b62bb6f79a89795972560fd2201e0a15b39feddaa7d1
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-07/Py150/test-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,7,Py150,test,700,1282021,9b8dc360c24a272191d8a5f871f35cb0e2589549267431635c8680169c2d34d2,6e9daa8880fb0e75be4fc1ea1fe9dcb09ef77bf9cd501bd01842ba3fafbbbd7e,dd372bf83adeff0cb8228a3d2bdc4b97bb3ee074dcb7e697df0c57c1a6fc899f
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-07/Py150/validation-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,7,Py150,validation,700,1315263,723f36854161531bc21f9db82d6395169120f4962e5b288d3b19c12c39afa824,6683ededf6c4214fffcf69d61d34972a9f03b082cf54906ca690049e81fe7381,172da26c694405672c6f8dde8e9b53b9ccf7223fb363c3b917b71676a62dfdaf
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-07/ScienceQA/test-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,7,ScienceQA,test,700,484978,cb2b1ff100741614d91d4ed38deb6331cf515177d83b0ba38bfa0ee96e4e7693,5acb36d9af8d42d8dc8267af246b2c7739c4f334bee038ecbf722cf2a965647e,843c723f6076d3ddeb84569881f1676677bdb3d4edfc8e8689989179e941f343
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-07/ScienceQA/validation-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,7,ScienceQA,validation,700,479387,5b1ea06f5f846c838fbd3777a8ecd9da71813a0702c67c0d58fb5b77cc2ae5fa,43ba908bda4118a720a72eff72e8bb87f9b18205ad625f998241c857e427895c,f5ab66f630442ed1610deeaeb9abfd3faca2b0f2cfc8bf17f9e8738bc2eed46a
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-08/20Minuten/test-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,8,20Minuten,test,800,1108741,ba81b454b7e91f99695e73ccc224b1e187d8bcdeaf7f178e68a99dd5080efbd8,8133777f8ceb3ba5d15eace8ae5023fd7f24b2725d15fa00616a2cf835fa2bda,c86813312cd94530b5e313a1dcf83c42ef9043efee640b14ea9beeab24b9b6cb
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-08/20Minuten/validation-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,8,20Minuten,validation,800,1145678,4353d8a5e13a5374b7a7a62e172c63f60a085b0fbe0000025c423dff560ad5a8,2c9006db3a1ce337a95dcd63d45400e8a48471d9524b2d1bee3051cbefa1a3fc,d0e2a0e6bfa66b0457ba6db1a88916f708ac3ca9023b2b08aaa714622e206e04
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-08/C-STANCE/test-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,8,C-STANCE,test,800,992294,89710d75895600e2a87b8b66d76555ead5a57c0b9b912347f71f9b5e0ae85963,b9fb6de46e53f8cced67f9f13cafa8c223cbd5d3becdf34f9d521a384f30ffa3,b0e5e557207627d00b676ea2e87d895af78f1bd191f2db1e219f34236541e609
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-08/C-STANCE/validation-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,8,C-STANCE,validation,800,969561,8cfff6dec02ec2cd324e4c90025090eb42770da03abd85f7b34a429c6f6418a2,2b139d860980d5e3ee634ec8ef3eb68412e8086907d6fb60def95468076b84e2,9a75c7c7dfa18cd36de8cfd8db47a6ae9b656a7968d4ddc07baa3a32ae3f800d
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-08/FOMC/test-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,8,FOMC,test,800,1390479,17d74b2338664c05a41d0686e935a636e40a09d8adb76f6ba2ea86e1c827e49a,211ab7bc8616127060614da31075e1f5824a6d9fef880bbcd1729e4681627671,81d69e74ee38a55197fe23024e9f0bf610a5b26a64d20d70a7d6813aa5cdde74
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-08/FOMC/validation-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,8,FOMC,validation,800,1402679,13119410a05050a35a057dfdf855f95c4390a55e3636dd43bcc7d95b6d31fa75,b2a2471159f7f68ca844fe8457350d4cfe8fb125aa71e3186a564fe57097531a,c7b20799f6ecf5df414d3652a1a47c96a7345c02b384f86ac5f4b2e9a0c11d7a
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-08/MeetingBank/test-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,8,MeetingBank,test,800,1329359,5752b1bdc24a0a7458643ab24b4af48d74e3a205dbc1a5aeb02ed912af37eaf5,4a5ef28e30773d41eb61a8797a61d6bfc721398cbdc5ab99dcdbfa0c5a222222,ca187ac7f8706143849870a5de095886009dbe2851eee2daa0f8868b11b36e0b
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-08/MeetingBank/validation-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,8,MeetingBank,validation,800,1350883,ec8981d61b77bdd62d86bbcd58483a16b49ef4fae7fcae4147495be3f0bef741,52550468eaf9680251687bf86b2a6cd3a2e246df2491bfc3a562f9dbd058b454,b0c22fc4da0e2cce76d9441ba05d90ab5f9a6e32bf3fea6512e176e6eb355556
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-08/NumGLUE-cm/test-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,8,NumGLUE-cm,test,648,793282,cd78790dca1a9c36bb477e7b092d31f522690f6be2fe954996fcbad1a5a419be,1448b7eb48265466fa79b9673ed936c0daaf64fa456b98a5adba95180ca75ad2,53d2035b3c9fb74146ada8539752e6c27055f6980ab6a0101f849e0b8fbc004f
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-08/NumGLUE-cm/validation-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,8,NumGLUE-cm,validation,328,408191,fcf4c53e0c64350a9a3db7894c9dc68f418533e45f652673b3d83a40eceb9ce4,ad12c4a26d7c01b585e6e9b0341cc4da84ed3839d114e956fac0a5be1a0412bf,4d6062b476e7bc8d7db3a98bac7d8e6663947c4f907220d788071b4a2dd3a149
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-08/NumGLUE-ds/test-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,8,NumGLUE-ds,test,800,1023600,8a14650eb6d75e6c26db032935dd6e97af7002ad83bf7b7c1d9d395608672586,2809c549e72857a584a028ae00635068197c3f7db099a6ca6583386b5f6c1fde,22eee2357dd45705cd251214a87a2367c1356556367529092ddf3fd1e57582c6
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-08/NumGLUE-ds/validation-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,8,NumGLUE-ds,validation,800,991399,c455f7521e6c87c279302cc1ec1bf63a3b66b8418a83dd81b4722a55d8d27b6d,9d5d6d90c9ab7bcb5dfd98b2121ee05718a4dd8a14dc29e8832321fa5270df20,20ced6b6c2916afd4a6eb851d0cace1ff3f29cae749c237e999e09dde06c5022
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-08/Py150/test-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,8,Py150,test,800,1518604,eca3f6792f4d2eac8dc65a561d5ba4ee226abedd59334234c866e18fc46c4796,f5134dab403a242d2641e5b837452656189309c0e3643d05716a9ac188605cf9,67f52fc62e85345073d669a3ba49eb8cb7bb8967d0e99dedbcfa41f05bc8e41e
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-08/Py150/validation-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,8,Py150,validation,800,1547661,419c69f02df661cb144c714effef8677ee1141c6e92cc4b8f5617f29a432ec41,0bed997e374f40537e86ca38e51c0b10191b54a4a7bb574cf46953204eeb466e,19aee6dce40d401b6a2f8d527c6735cbc668aa587adccfc17f5bb4bd1dedcaef
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-08/ScienceQA/test-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,8,ScienceQA,test,800,664575,084b0e76d857c2c5a5afeef9d25bdf0be82d461539802f2bb8e128a98f63a73c,5dab1d932086b688102a30c8a0ff225b3c886ad4d06c6e194db593718de15c69,8bc6d8bea28ba6a7d54c9fcf4fec67ef6a5352c963fbe245aded4f6e34f7cf13
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e/stage-08/ScienceQA/validation-candidates.jsonl,vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,8,ScienceQA,validation,800,662659,e4a782a4bc28673eed5ccff5a45116df2e06eb10ed35f04f21c021e18adf26e5,9b70079bacd6314048e22bf672d83fa26ab769433acb32feb4867bf055cb1c9a,efe205a548b8d772e2ada67ae6b19544c4c36a3b998264672c6d183d963be84f
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-01/C-STANCE/test-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,1,C-STANCE,test,400,308769,be98fc9b9ddd191bb0a7bfe67aed8d8a12a1a94312dc5376c8ac8b11bdcf8fa0,fd1d9bb88a8222eb173145ef5beaed16f8663b693cb08ef5cbd8f5d8941efef2,bf1fb8515cc265912633c803b8c73cc6ab3f26ddb7f3ac6950972b3d71e337a9
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-01/C-STANCE/validation-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,1,C-STANCE,validation,400,303828,ba086779d10f3838e9915e848ee0fa3f330129afd357ee08c79e135e00e4da6f,163a80b46c7a94af9817b4275ecbdfa67efb5c95d15ac2c796a73d87dd5f6f23,5f82f52ac745231778b9facdaa825f1a33f86afb10d6903ff5fc611c3a9df15c
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-02/C-STANCE/test-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,2,C-STANCE,test,600,437801,12e60c705a5fc729dfe94018b58e5ee5182770dad338c67ee25b84d0cdec4826,9181c12ca794b5f4c15ff514ed1fab26556ac73d4cabbf63fe557d814b8d2245,220c288c9b4e0ec43ff356553df8910085306c7de61df88893288a4c22c1a176
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-02/C-STANCE/validation-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,2,C-STANCE,validation,600,429681,5ca73fd83d57152c0f145ccaee26c95b881e640c31e95f60e10608cabe2da54e,9648f2282ef6b04eb499fb15d083142712d79e3d1b4aec6f5f7c96b0f94c416f,0d6e0864174f48f524d1ca867ff14ccd5f5411e0fb2a26a3f9bcd7a9daa5d7a8
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-02/FOMC/test-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,2,FOMC,test,600,594994,6be3a06dc1dc5a17b8bcb6464f064b11a3519137bf8d39c2c16138b56f6394d5,03e4d16eb798906ae83b61a94022f94bf9986b182a2f2b562c9c0f0e2e81c4f9,7a07ee12b3859ff4ebf0a48f642aec6763c91fe31ca04a09148410dd2fc5d5d4
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-02/FOMC/validation-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,2,FOMC,validation,600,597193,736b523f21bfe20639c0f0f9e12415eaf76cd764ada69ef8383d739f0f258677,c754037295339dd7e20e84d10b6ab20ac0d0d79281b199f3b99ce3bc6f1f3456,05d3ccdabf3078be7611abe0c384fc5e407897ae25e3ee793e027c1ea7e7a54d
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-03/C-STANCE/test-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,3,C-STANCE,test,500,501929,e579cc62536e4d39b64c9a904224f4329d441de18f75719d09d5cef9a101cc63,5b802e55b82944f932c58c1d4f51f29ee44f3bd4543ee4b41bed520ce6612a5f,cb267cb0968d48e17f9e27970e984fcbd8c23cbd70464716bcadc364129ca330
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-03/C-STANCE/validation-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,3,C-STANCE,validation,500,495362,3aaba0feb5d3afc2f2a65be35eb3ef5d57439f378409d309b8f8c1d175d76bbf,887d1040ac6d6f5815bc44edb70fd1ae1bd36b06cbc28eec28ff72aae021d47e,40c3f2769173aa2f9a021f973ef866b1af591e7120d40283b62d70ffc74e7ce4
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-03/FOMC/test-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,3,FOMC,test,500,747550,0894ec3b4692073eac775b2ac733ed9016b8552ae29e3913668a52d828a67a8e,a2d37f789aac7476db0c1207eab25c0f5a8f7130bfc0d5a85a37306be26a9fc5,c89d49649516cabda0d383643415d87cc14df2b5d5eab9f0fbb2c4676d107a4d
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-03/FOMC/validation-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,3,FOMC,validation,500,757544,7f88061ea898abf12555f6965078ee1e1887cb5997cbc60b703d6ff8929e6a3f,bee5139f9095ff2d1e06112470d24c79c6f0f614bbc14e5ad701e25b8bcd6478,8cba21e835c5a10b4b4a8ff1040e70cbad8d8e59695dc17145e0a23aa87e1007
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-03/MeetingBank/test-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,3,MeetingBank,test,500,679541,17198735d05d6695fd9430283da9430d09b8e31325361660b17a83582e52ea9b,66abdbdfb2544f3c73e0816b219bc9031887f4cf7d1f6405d9a40502549df45c,af11935e4be2164c53b73ca35f2433c04f1b11280851784f9ccd40bb4aaf7ba6
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-03/MeetingBank/validation-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,3,MeetingBank,validation,500,716172,6a9f02be784e1cbe3de678c2f26b7865fa7ea88803c93d4d46a73e994a244670,6b25776d321247b3d2207f20e1fe22fd330ddba58f37027dcc55d1464a763ebf,8c795f52d156bbac36d679011cfb2192cf014dedf74873e8de5a58af7a9bf70f
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-04/C-STANCE/test-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,4,C-STANCE,test,700,585543,f50136622cabdbdee76537a1adcd126746da2f64e2d3e043b1ef1440a2c71138,8ead0b81ab2bedf2c59cae73034889d2b2f9f764d9f44c3e322da293b1080974,ea60cb366230462d4d41583ae8cc8c01678a8b180f9730732abf3e4274d131d4
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-04/C-STANCE/validation-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,4,C-STANCE,validation,700,546272,ed50b238ab063f8de73d98d2d27489f4cd8dc717bd531d17b2caf7f604970add,eb5ee3a41ea71c31e18130b50954659b8c3198d0dfad81a62a93f6261fd2c8c2,5198cbe35aad412a8d8b18d0dd39fae27edf1bd99807d0ac8329ee3535e12308
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-04/FOMC/test-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,4,FOMC,test,700,759393,65f475d7a45d45d25dc1f607f1a770c215ffab3cc66936f8867a6e689c567873,f1cd9aba364579d0700312cd2244221be0ed2bc4fb13bc469a03071ee75ed0cc,0ee1f4ab4563920201c1d25f5b11036aa704dfb171bb01a1cee254e7e9ae14c0
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-04/FOMC/validation-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,4,FOMC,validation,700,768882,f86793f7308d24ce338e1b1b4ef4cc9baa11653a809e3a3f011a524f5e42a819,2fce7a5d190b5e6a3f04db046d678904abbf484c121c0ae2411606662ad38866,e41c162714012125e3f3399578e0dddde449be6048499c7fc5ff7ea16dc61ed0
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-04/MeetingBank/test-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,4,MeetingBank,test,700,892872,cb640adaf8bcc2418ae722642e481aad59b405d1adf6cefe8e4f9a545052bd17,6f4850c1b5e2027036bb9e4fd02cdd00bd939b7dbf8f7e503c954be5afda7212,99a3e32e433880ac4b56616096654fcefcf0195b3ea425183b2802d52d096e52
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-04/MeetingBank/validation-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,4,MeetingBank,validation,700,914492,be3bdbb46d18233041034f18d70162b3f93a48ab4e678a41163832a3a05536ae,f0563386113ef124f0484f89a1f5b49bfb8cd8811d19e1825fe559eaf2ef210e,7e57a5f1513389b33abbd573cd65f301b91b85feb71a741f104ce1a87c2fae90
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-04/Py150/test-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,4,Py150,test,700,1015986,360493e74589cce97c855c21511c1ed7e7a6e0384dafb2ab65a499b24c32e6cb,f8c5068475d56a3ca42c4a44952d97988810ed74a29933e51af7b7e6d6890a36,3251d57b62ce841871943d2d4c075c7a81257fc1e912f64ca2f6c0638935864d
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-04/Py150/validation-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,4,Py150,validation,700,1032236,03f49315254a15ebc8616a467a87ed36350dfa20680755d32c43827ee32614ef,1cbacffc61ae264082f17fb16ad06e9e843b4a581309b4f9efb2897f98a4bfc4,480af7fa68d498f39853f5ba4c46c236f2e6776d77acb3587872b0074d09d2be
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-05/C-STANCE/test-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,5,C-STANCE,test,700,742658,d91028806e9ace8841049596e7f2376987c95abe5ed810ea966b2f2ff76138e5,e6ead1c3b3103b195a878d9f0aa2706531e201213cc08af6cbee0d44f4759161,4eddb7a7ff73bcde07adcf45d946acf28d58fc4dec70fe291f57bed1fb195498
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-05/C-STANCE/validation-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,5,C-STANCE,validation,700,756182,a1579e58c30424b1782d077243aba7e7aa73b35367663ebb292c8268a3fbba09,83ca8bbf945beec40fd24d3bf3dbfd401c461a257ee4cc8607d69fec1277b034,0c15338a752ec5f9adf053a617e5ed9ff6dcc1301c3ba22fa0e038f6db473ace
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-05/FOMC/test-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,5,FOMC,test,700,1164584,5f63af1189b4b9ad6d08eb77d7d7f6fe6a6bd5bff621ac5f21e3f57d081fb733,b978563814adf9f6a965e6025e462872336d6bc1fb89f17c91ecb2fd5d050ded,170bf080a9a863bfc5b6f9d5cbaa7fc694fa42f594853b707bf5b304ce016a90
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-05/FOMC/validation-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,5,FOMC,validation,700,1217760,e51d9265dc40b1ea64adb2e15f5ec09870c6c5adb37e0eb12f5bbd5434275f7e,a6107d0997ee1893ebc8e90a1647b37d8463a8d75749a064b38eee8c1d999cb4,8860f28f8c9b1c5f0d49ca095636c4931fe878664f27066e7cead8a8d31a7b16
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-05/MeetingBank/test-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,5,MeetingBank,test,700,1152668,105a70e58b6fd58a90e09df72162ecc474b5eaed59eaf478632e978de39b714e,6b1a1c074da30a7ad79b6e0e854f593b8b6a25d7f50c58af82bf1f3c37ae452e,5d3472de7ca162b56bf50d81ce8df804cd10174c9baabd8dfb536b6e99b0527a
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-05/MeetingBank/validation-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,5,MeetingBank,validation,700,1184515,b77a9b024fb161c4169b70103a770cf14f0dec506461798defa34d1ce63113e2,2fd76894adc0524458e572be232de367aa49725c46a64448ab0e10ad38d587ed,1e786636bbd6f9b2a48a11bb3f2920e58d66a2a396fab46e5f90a09e55311e0c
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-05/Py150/test-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,5,Py150,test,700,1407375,a1ad12090c00d70bbc8c24d4a04c8d85e944850f3e78568c28488b4e02d69af2,0fb6ed360e58deafdde76364654a4277cd59aff5b1ea29fd3f378fc45128ac07,36e3425cd923d3d9bbea1a345dd95be9d012a1a801ee373a2e6ff725a4f5f054
b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18/stage-05/Py150/validation-candidates.jsonl,vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,5,Py150,validation,700,1414328,c49c43bb645f1f9538a4c3b5a31b31bad65821f5ca13c9d78577cc8461c36025,12dd87f4168ae5fd3a4204f8026b2fb181e1a30c44bc922d20557b37b033b25e,c10cb7394a35dc54f1da1937c55f5cdf377b54add888f12a893af317e5e1aea9
