condition,policy_hash,split,router,stage,task_index,task,candidate_id,score
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,3,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,6.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,3,3,MeetingBank,c68ad33b3997eab723aab56e71bc046d278b975179df40ce2414b056a355dbd3,24.342137627417934
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,3,3,MeetingBank,c68ad33b3997eab723aab56e71bc046d278b975179df40ce2414b056a355dbd3,23.014119311898753
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,4,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,40.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,4,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,32.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,4,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,3.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,4,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,7.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,4,3,MeetingBank,41b93a772df39c1f62c5102bd843077e53a00f6455f9e6a8e076d8e41cf9dbf0,21.20333854777623
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,4,3,MeetingBank,41b93a772df39c1f62c5102bd843077e53a00f6455f9e6a8e076d8e41cf9dbf0,18.124178184401824
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,4,4,Py150,47a1b0022fc1f6941637d400a3dfc547e7aca79629a175bd136aae7439b89537,16.49
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,4,4,Py150,47a1b0022fc1f6941637d400a3dfc547e7aca79629a175bd136aae7439b89537,14.9
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,5,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,39.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,5,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,35.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,5,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,2.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,5,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,7.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,5,3,MeetingBank,17903bc836d8ba50b43430c97fedaa2cc578e7cc2f448a227d5cfc5bb0581fcd,19.146467680339125
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,5,3,MeetingBank,17903bc836d8ba50b43430c97fedaa2cc578e7cc2f448a227d5cfc5bb0581fcd,17.521113349821782
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,5,4,Py150,0120004419d6d9182c9bf7dc7d01fcc89c2fab04eb0e2f667a4a1c256ada759f,4.97
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,5,4,Py150,0120004419d6d9182c9bf7dc7d01fcc89c2fab04eb0e2f667a4a1c256ada759f,4.47
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,5,5,ScienceQA,77274d05894a0c90f13f165e9ee95a1960266c36a5cd296b19fecefdeba8c249,69.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,5,5,ScienceQA,77274d05894a0c90f13f165e9ee95a1960266c36a5cd296b19fecefdeba8c249,72.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,6,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,37.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,6,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,34.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,6,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,4.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,6,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,5.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,6,3,MeetingBank,17903bc836d8ba50b43430c97fedaa2cc578e7cc2f448a227d5cfc5bb0581fcd,18.934360165567185
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,6,3,MeetingBank,17903bc836d8ba50b43430c97fedaa2cc578e7cc2f448a227d5cfc5bb0581fcd,17.601658762982577
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,6,4,Py150,0120004419d6d9182c9bf7dc7d01fcc89c2fab04eb0e2f667a4a1c256ada759f,4.89
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,6,4,Py150,0120004419d6d9182c9bf7dc7d01fcc89c2fab04eb0e2f667a4a1c256ada759f,3.84
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,6,5,ScienceQA,dd802562e95d2e17cbf51e08bd92c703cc4d96dfd390f0e59d95b4c5b59733c3,67.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,6,5,ScienceQA,dd802562e95d2e17cbf51e08bd92c703cc4d96dfd390f0e59d95b4c5b59733c3,74.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,6,6,NumGLUE-cm,1d39607e63fa78261f1d172ed38d6a6e84d7e36aa538509899460baa5df69d23,14.814814814814815
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,6,6,NumGLUE-cm,1d39607e63fa78261f1d172ed38d6a6e84d7e36aa538509899460baa5df69d23,29.26829268292683
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,7,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,40.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,7,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,32.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,7,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,8.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,7,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,14.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,7,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,18.418760248769463
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,7,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,17.28509490107086
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,7,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,3.76
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,7,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,3.95
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,7,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,69.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,7,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,73.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,7,6,NumGLUE-cm,2c6db93757974a4ef9066ede8feb683f1c5e222d74e317979a3a151f045992b6,14.814814814814815
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,7,6,NumGLUE-cm,2c6db93757974a4ef9066ede8feb683f1c5e222d74e317979a3a151f045992b6,17.073170731707318
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,7,7,NumGLUE-ds,619dd99f9be6af638bc99c9d6ac7b095d81e6822159cdce7c3c50ecba2e189ef,39.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,7,7,NumGLUE-ds,619dd99f9be6af638bc99c9d6ac7b095d81e6822159cdce7c3c50ecba2e189ef,29.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,8,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,40.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,8,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,33.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,8,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,8.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,8,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,17.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,8,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,18.758357417293333
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,8,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,17.637477881139347
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,8,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,4.46
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,8,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,4.01
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,8,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,66.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,8,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,74.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,8,6,NumGLUE-cm,d05fcbfaa1c7f3d9d2321ceacda63a16df1ea8715457f64da340d3ec70d270b7,9.876543209876543
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,8,6,NumGLUE-cm,d05fcbfaa1c7f3d9d2321ceacda63a16df1ea8715457f64da340d3ec70d270b7,17.073170731707318
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,8,7,NumGLUE-ds,9b12f10fa73d981a4308fc651241f0e93bf33411beae1c110cf310bca0776dd4,36.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,8,7,NumGLUE-ds,9b12f10fa73d981a4308fc651241f0e93bf33411beae1c110cf310bca0776dd4,27.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,8,8,20Minuten,9efb562b2ebd0a8a69e887dd9091ffaee44ff091a80f3340e28ec08673872bb6,38.269444031712034
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,8,8,20Minuten,9efb562b2ebd0a8a69e887dd9091ffaee44ff091a80f3340e28ec08673872bb6,38.291466906181675
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,1,1,C-STANCE,43132f6a2dbb904542b9be65f7f3134e43f57b3b88035b83885dea7243114432,50.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,1,1,C-STANCE,43132f6a2dbb904542b9be65f7f3134e43f57b3b88035b83885dea7243114432,39.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,2,1,C-STANCE,dc4958ca640784e24adedf85bf25fbc4472926133226bba116da1a21e53f73eb,51.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,2,1,C-STANCE,dc4958ca640784e24adedf85bf25fbc4472926133226bba116da1a21e53f73eb,36.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,2,2,FOMC,31f32c9500cad0c67c045dd5ee862d32d65a71ae6f1f6b49cbbdc542e1a65f11,13.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,2,2,FOMC,31f32c9500cad0c67c045dd5ee862d32d65a71ae6f1f6b49cbbdc542e1a65f11,13.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,3,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,46.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,3,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,30.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,3,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,20.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,3,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,25.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,3,3,MeetingBank,c68ad33b3997eab723aab56e71bc046d278b975179df40ce2414b056a355dbd3,29.34828988369179
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,3,3,MeetingBank,c68ad33b3997eab723aab56e71bc046d278b975179df40ce2414b056a355dbd3,28.755716431989256
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,4,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,43.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,4,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,30.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,4,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,23.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,4,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,31.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,4,3,MeetingBank,41b93a772df39c1f62c5102bd843077e53a00f6455f9e6a8e076d8e41cf9dbf0,22.597863489266096
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,4,3,MeetingBank,41b93a772df39c1f62c5102bd843077e53a00f6455f9e6a8e076d8e41cf9dbf0,22.712831531174743
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,4,4,Py150,47a1b0022fc1f6941637d400a3dfc547e7aca79629a175bd136aae7439b89537,48.59
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,4,4,Py150,47a1b0022fc1f6941637d400a3dfc547e7aca79629a175bd136aae7439b89537,46.86
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,5,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,43.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,5,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,31.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,5,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,21.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,5,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,28.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,5,3,MeetingBank,17903bc836d8ba50b43430c97fedaa2cc578e7cc2f448a227d5cfc5bb0581fcd,20.38193469654424
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,5,3,MeetingBank,17903bc836d8ba50b43430c97fedaa2cc578e7cc2f448a227d5cfc5bb0581fcd,18.69818615149835
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,5,4,Py150,0120004419d6d9182c9bf7dc7d01fcc89c2fab04eb0e2f667a4a1c256ada759f,12.78
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,5,4,Py150,0120004419d6d9182c9bf7dc7d01fcc89c2fab04eb0e2f667a4a1c256ada759f,11.26
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,5,5,ScienceQA,77274d05894a0c90f13f165e9ee95a1960266c36a5cd296b19fecefdeba8c249,71.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,5,5,ScienceQA,77274d05894a0c90f13f165e9ee95a1960266c36a5cd296b19fecefdeba8c249,73.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,6,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,41.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,6,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,31.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,6,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,22.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,6,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,25.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,6,3,MeetingBank,17903bc836d8ba50b43430c97fedaa2cc578e7cc2f448a227d5cfc5bb0581fcd,20.198659121714623
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,6,3,MeetingBank,17903bc836d8ba50b43430c97fedaa2cc578e7cc2f448a227d5cfc5bb0581fcd,17.704346497548258
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,6,4,Py150,0120004419d6d9182c9bf7dc7d01fcc89c2fab04eb0e2f667a4a1c256ada759f,15.12
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,6,4,Py150,0120004419d6d9182c9bf7dc7d01fcc89c2fab04eb0e2f667a4a1c256ada759f,11.74
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,6,5,ScienceQA,dd802562e95d2e17cbf51e08bd92c703cc4d96dfd390f0e59d95b4c5b59733c3,66.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,6,5,ScienceQA,dd802562e95d2e17cbf51e08bd92c703cc4d96dfd390f0e59d95b4c5b59733c3,74.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,6,6,NumGLUE-cm,1d39607e63fa78261f1d172ed38d6a6e84d7e36aa538509899460baa5df69d23,22.22222222222222
