condition,policy_hash,split,router,stage,task_index,task,score
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,3,1,C-STANCE,57.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,3,1,C-STANCE,55.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,3,1,C-STANCE,7.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,3,1,C-STANCE,55.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,3,1,C-STANCE,41.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,3,1,C-STANCE,40.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,3,1,C-STANCE,3.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,3,1,C-STANCE,40.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,3,2,FOMC,40.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,3,2,FOMC,24.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,3,2,FOMC,0.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,3,2,FOMC,24.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,3,2,FOMC,47.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,3,2,FOMC,27.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,3,2,FOMC,1.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,3,2,FOMC,27.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,3,3,MeetingBank,37.54212210258413
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,3,3,MeetingBank,33.139308694242246
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,3,3,MeetingBank,21.24903265956601
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,3,3,MeetingBank,32.282989478813924
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,3,3,MeetingBank,35.743301784294495
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,3,3,MeetingBank,29.99116502658207
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,3,3,MeetingBank,19.43617667436338
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,3,3,MeetingBank,30.557974632473616
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,4,1,C-STANCE,57.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,4,1,C-STANCE,56.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,4,1,C-STANCE,3.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,4,1,C-STANCE,56.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,4,1,C-STANCE,42.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,4,1,C-STANCE,41.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,4,1,C-STANCE,3.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,4,1,C-STANCE,41.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,4,2,FOMC,40.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,4,2,FOMC,23.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,4,2,FOMC,0.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,4,2,FOMC,23.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,4,2,FOMC,48.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,4,2,FOMC,26.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,4,2,FOMC,0.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,4,2,FOMC,28.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,4,3,MeetingBank,36.296398022463364
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,4,3,MeetingBank,30.99528533430207
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,4,3,MeetingBank,20.754258828253874
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,4,3,MeetingBank,32.689568149459326
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,4,3,MeetingBank,32.150464634005964
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,4,3,MeetingBank,28.671894101919747
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,4,3,MeetingBank,20.016054795912677
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,4,3,MeetingBank,29.107560624426675
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,4,4,Py150,62.89
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,4,4,Py150,54.28
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,4,4,Py150,7.41
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,4,4,Py150,55.39
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,4,4,Py150,63.35
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,4,4,Py150,52.3
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,4,4,Py150,6.02
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,4,4,Py150,54.04
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,5,1,C-STANCE,58.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,5,1,C-STANCE,57.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,5,1,C-STANCE,0.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,5,1,C-STANCE,57.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,5,1,C-STANCE,42.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,5,1,C-STANCE,42.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,5,1,C-STANCE,1.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,5,1,C-STANCE,42.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,5,2,FOMC,37.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,5,2,FOMC,22.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,5,2,FOMC,2.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,5,2,FOMC,20.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,5,2,FOMC,47.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,5,2,FOMC,25.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,5,2,FOMC,3.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,5,2,FOMC,25.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,5,3,MeetingBank,33.922085306375564
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,5,3,MeetingBank,30.468972094793266
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,5,3,MeetingBank,18.710983306869945
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,5,3,MeetingBank,30.468972094793266
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,5,3,MeetingBank,29.711439825739813
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,5,3,MeetingBank,26.2438080251978
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,5,3,MeetingBank,18.295980764630922
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,5,3,MeetingBank,26.2438080251978
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,5,4,Py150,53.34
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,5,4,Py150,53.01
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,5,4,Py150,6.07
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,5,4,Py150,53.01
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,5,4,Py150,53.93
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,5,4,Py150,53.55
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,5,4,Py150,6.06
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,5,4,Py150,53.55
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,5,5,ScienceQA,86.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,5,5,ScienceQA,70.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,5,5,ScienceQA,67.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,5,5,ScienceQA,71.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,5,5,ScienceQA,87.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,5,5,ScienceQA,73.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,5,5,ScienceQA,73.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,5,5,ScienceQA,77.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,6,1,C-STANCE,58.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,6,1,C-STANCE,58.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,6,1,C-STANCE,1.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,6,1,C-STANCE,58.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,6,1,C-STANCE,41.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,6,1,C-STANCE,41.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,6,1,C-STANCE,1.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,6,1,C-STANCE,41.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,6,2,FOMC,42.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,6,2,FOMC,22.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,6,2,FOMC,2.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,6,2,FOMC,22.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,6,2,FOMC,48.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,6,2,FOMC,26.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,6,2,FOMC,3.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,6,2,FOMC,26.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,6,3,MeetingBank,33.72054519759688
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,6,3,MeetingBank,30.178681536422843
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,6,3,MeetingBank,18.73434954440682
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,6,3,MeetingBank,30.178681536422843
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,6,3,MeetingBank,31.068259714342265
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,6,3,MeetingBank,27.131999505364142
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,6,3,MeetingBank,19.619056626503134
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,6,3,MeetingBank,27.131999505364142
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,6,6,NumGLUE-cm,40.74074074074074
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,6,6,NumGLUE-cm,19.753086419753085
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,6,6,NumGLUE-cm,9.876543209876543
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,6,6,NumGLUE-cm,23.45679012345679
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,6,6,NumGLUE-cm,56.09756097560975
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,6,6,NumGLUE-cm,39.02439024390244
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,6,6,NumGLUE-cm,12.195121951219512
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,6,6,NumGLUE-cm,36.58536585365854
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,6,4,Py150,53.08
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,6,4,Py150,52.74
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,6,4,Py150,5.83
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,6,4,Py150,52.74
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,6,4,Py150,53.59
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,6,4,Py150,53.36
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,6,4,Py150,6.02
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,6,4,Py150,53.36
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,6,5,ScienceQA,84.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,6,5,ScienceQA,74.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,6,5,ScienceQA,66.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,6,5,ScienceQA,73.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,6,5,ScienceQA,89.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,6,5,ScienceQA,78.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,6,5,ScienceQA,74.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,6,5,ScienceQA,78.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,7,1,C-STANCE,53.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,7,1,C-STANCE,53.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,7,1,C-STANCE,1.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,7,1,C-STANCE,53.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,7,1,C-STANCE,36.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,7,1,C-STANCE,35.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,7,1,C-STANCE,2.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,7,1,C-STANCE,35.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,7,2,FOMC,31.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,7,2,FOMC,0.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,7,2,FOMC,0.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,7,2,FOMC,27.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,7,2,FOMC,37.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,7,2,FOMC,0.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,7,2,FOMC,0.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,7,2,FOMC,33.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,7,3,MeetingBank,27.404347191563915
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,7,3,MeetingBank,18.166278476852906
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,7,3,MeetingBank,19.80685399564212
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,7,3,MeetingBank,19.594870110540544
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,7,3,MeetingBank,25.282786610606962
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,7,3,MeetingBank,17.42743191249062
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,7,3,MeetingBank,18.58330209184489
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,7,3,MeetingBank,19.821802555595347
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,7,6,NumGLUE-cm,28.395061728395063
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,7,6,NumGLUE-cm,17.28395061728395
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,7,6,NumGLUE-cm,8.641975308641975
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,7,6,NumGLUE-cm,18.51851851851852
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,7,6,NumGLUE-cm,56.09756097560975
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,7,6,NumGLUE-cm,41.46341463414634
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,7,6,NumGLUE-cm,17.073170731707318
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,7,6,NumGLUE-cm,39.02439024390244
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,7,7,NumGLUE-ds,52.0
