condition,policy_hash,split,router,stage,task_index,task,score
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,4,2,FOMC,28.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,5,1,C-STANCE,58.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,5,1,C-STANCE,57.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,5,1,C-STANCE,0.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,5,1,C-STANCE,57.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,5,1,C-STANCE,42.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,5,1,C-STANCE,42.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,5,1,C-STANCE,1.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,5,1,C-STANCE,42.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,5,3,MeetingBank,33.922085306375564
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,5,3,MeetingBank,30.468972094793266
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,5,3,MeetingBank,18.710983306869945
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,5,3,MeetingBank,30.468972094793266
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,5,3,MeetingBank,29.711439825739813
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,5,3,MeetingBank,26.2438080251978
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,5,3,MeetingBank,18.295980764630922
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,5,3,MeetingBank,26.2438080251978
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,5,4,Py150,53.34
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,5,4,Py150,53.01
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,5,4,Py150,6.07
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,5,4,Py150,53.01
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,5,4,Py150,53.93
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,5,4,Py150,53.55
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,5,4,Py150,6.06
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,5,4,Py150,53.55
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,6,2,FOMC,42.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,6,2,FOMC,22.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,6,2,FOMC,2.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,6,2,FOMC,22.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,6,2,FOMC,48.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,6,2,FOMC,26.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,6,2,FOMC,3.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,6,2,FOMC,26.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,7,2,FOMC,31.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,7,2,FOMC,0.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,7,2,FOMC,0.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,7,2,FOMC,27.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,7,2,FOMC,37.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,7,2,FOMC,0.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,7,2,FOMC,0.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,7,2,FOMC,33.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,7,3,MeetingBank,27.404347191563915
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,7,3,MeetingBank,18.166278476852906
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,7,3,MeetingBank,19.80685399564212
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,7,3,MeetingBank,19.594870110540544
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,7,3,MeetingBank,25.282786610606962
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,7,3,MeetingBank,17.42743191249062
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,7,3,MeetingBank,18.58330209184489
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,7,3,MeetingBank,19.821802555595347
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,7,6,NumGLUE-cm,28.395061728395063
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,7,6,NumGLUE-cm,17.28395061728395
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,7,6,NumGLUE-cm,8.641975308641975
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,7,6,NumGLUE-cm,18.51851851851852
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,7,6,NumGLUE-cm,56.09756097560975
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,7,6,NumGLUE-cm,41.46341463414634
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,7,6,NumGLUE-cm,17.073170731707318
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,7,6,NumGLUE-cm,39.02439024390244
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,7,5,ScienceQA,82.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,7,5,ScienceQA,67.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,7,5,ScienceQA,68.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,7,5,ScienceQA,66.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,7,5,ScienceQA,87.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,7,5,ScienceQA,72.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,7,5,ScienceQA,74.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,7,5,ScienceQA,75.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,8,8,20Minuten,42.52904440927343
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,8,8,20Minuten,38.77072381846888
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,8,8,20Minuten,36.194638464127436
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,8,8,20Minuten,38.883014069269414
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,8,8,20Minuten,42.830747714447426
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,8,8,20Minuten,38.845837791474146
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,8,8,20Minuten,36.77474929992511
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,8,8,20Minuten,39.09107616114997
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,8,1,C-STANCE,54.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,8,1,C-STANCE,54.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,8,1,C-STANCE,4.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,8,1,C-STANCE,54.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,8,1,C-STANCE,40.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,8,1,C-STANCE,32.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,8,1,C-STANCE,2.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,8,1,C-STANCE,32.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,8,2,FOMC,29.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,8,2,FOMC,0.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,8,2,FOMC,0.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,8,2,FOMC,25.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,8,2,FOMC,30.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,8,2,FOMC,0.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,8,2,FOMC,0.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,8,2,FOMC,26.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,8,7,NumGLUE-ds,51.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,8,7,NumGLUE-ds,44.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,8,7,NumGLUE-ds,21.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,8,7,NumGLUE-ds,44.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,8,7,NumGLUE-ds,44.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,8,7,NumGLUE-ds,39.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,8,7,NumGLUE-ds,15.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,8,7,NumGLUE-ds,38.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,8,4,Py150,37.34
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,8,4,Py150,37.09
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,8,4,Py150,10.31
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,8,4,Py150,37.09
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,8,4,Py150,34.46
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,8,4,Py150,34.28
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,8,4,Py150,4.78
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,8,4,Py150,34.28
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,answer_oracle,8,5,ScienceQA,86.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,frozen_prompt_centroid,8,5,ScienceQA,62.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,prompt_nll,8,5,ScienceQA,67.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_aware,8,5,ScienceQA,66.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,answer_oracle,8,5,ScienceQA,91.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,frozen_prompt_centroid,8,5,ScienceQA,72.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,prompt_nll,8,5,ScienceQA,75.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_aware,8,5,ScienceQA,73.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,answer_oracle,1,1,C-STANCE,67.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,frozen_prompt_centroid,1,1,C-STANCE,47.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,prompt_nll,1,1,C-STANCE,30.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_aware,1,1,C-STANCE,53.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,answer_oracle,1,1,C-STANCE,49.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,frozen_prompt_centroid,1,1,C-STANCE,38.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,prompt_nll,1,1,C-STANCE,23.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_aware,1,1,C-STANCE,40.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,answer_oracle,2,2,FOMC,36.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,frozen_prompt_centroid,2,2,FOMC,15.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,prompt_nll,2,2,FOMC,0.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_aware,2,2,FOMC,31.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,answer_oracle,2,2,FOMC,38.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,frozen_prompt_centroid,2,2,FOMC,17.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,prompt_nll,2,2,FOMC,3.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_aware,2,2,FOMC,31.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,answer_oracle,4,4,Py150,60.36
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,frozen_prompt_centroid,4,4,Py150,47.32
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,prompt_nll,4,4,Py150,10.39
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_aware,4,4,Py150,55.39
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,answer_oracle,4,4,Py150,59.82
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,frozen_prompt_centroid,4,4,Py150,38.46
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,prompt_nll,4,4,Py150,6.79
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_aware,4,4,Py150,54.04
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,answer_oracle,5,1,C-STANCE,39.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,frozen_prompt_centroid,5,1,C-STANCE,39.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,prompt_nll,5,1,C-STANCE,18.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_aware,5,1,C-STANCE,39.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,answer_oracle,5,1,C-STANCE,35.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,frozen_prompt_centroid,5,1,C-STANCE,35.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,prompt_nll,5,1,C-STANCE,9.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_aware,5,1,C-STANCE,35.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,answer_oracle,5,4,Py150,5.51
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,frozen_prompt_centroid,5,4,Py150,4.97
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,prompt_nll,5,4,Py150,5.02
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_aware,5,4,Py150,4.97
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,answer_oracle,5,4,Py150,5.01
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,frozen_prompt_centroid,5,4,Py150,4.47
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,prompt_nll,5,4,Py150,4.43
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_aware,5,4,Py150,4.47
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,answer_oracle,6,2,FOMC,10.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,frozen_prompt_centroid,6,2,FOMC,3.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,prompt_nll,6,2,FOMC,3.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_aware,6,2,FOMC,5.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,answer_oracle,6,2,FOMC,11.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,frozen_prompt_centroid,6,2,FOMC,5.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,prompt_nll,6,2,FOMC,5.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_aware,6,2,FOMC,7.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,answer_oracle,6,6,NumGLUE-cm,35.80246913580247
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,frozen_prompt_centroid,6,6,NumGLUE-cm,18.51851851851852
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,prompt_nll,6,6,NumGLUE-cm,11.11111111111111
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_aware,6,6,NumGLUE-cm,22.22222222222222
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,answer_oracle,6,6,NumGLUE-cm,58.53658536585366
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,frozen_prompt_centroid,6,6,NumGLUE-cm,39.02439024390244
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,prompt_nll,6,6,NumGLUE-cm,12.195121951219512
